"DAC_DONOR","Donor","PART","Part","TRANSACTYPE","Aid type","FLOWS","Fund flows","DATATYPE","Amount type","TIME","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"72","Bulgaria","1","1 : Part I - Developing Countries","1010","I. Official Development Assistance (ODA) (I.A + I.B)","1160","Grant equivalents","D","Constant Prices","2020","2020","USD","US Dollar","6","Millions","2020","2020",85.72,,
"701","Japan","1","1 : Part I - Developing Countries","1015","I.A. Bilateral Official Development Assistance by types of aid (1+2+3+4+5+6+7+8+9+10)","1160","Grant equivalents","D","Constant Prices","2020","2020","USD","US Dollar","6","Millions","2020","2020",13181.34,,
"77","Romania","1","1 : Part I - Developing Countries","1906","I.A. Memo: Relief food aid","1160","Grant equivalents","D","Constant Prices","2020","2020","USD","US Dollar","6","Millions","2020","2020",0.11,,
"83","Latvia","1","1 : Part I - Developing Countries","1010","I. Official Development Assistance (ODA) (I.A + I.B)","1160","Grant equivalents","D","Constant Prices","2020","2020","USD","US Dollar","6","Millions","2020","2020",40.62,,
"76","Poland","1","1 : Part I - Developing Countries","1906","I.A. Memo: Relief food aid","1160","Grant equivalents","A","Current Prices","2020","2020","USD","US Dollar","6","Millions",,,0.45,,
"84","Lithuania","1","1 : Part I - Developing Countries","1903","I.A. Memo: ODA channelled through private entities","1160","Grant equivalents","A","Current Prices","2020","2020","USD","US Dollar","6","Millions",,,1.02,,
"576","United Arab Emirates","1","1 : Part I - Developing Countries","1902","I.A. Memo: Free-standing technical co-operation (FTC)","1160","Grant equivalents","A","Current Prices","2020","2020","USD","US Dollar","6","Millions",,,50.43,,
"12","United Kingdom","1","1 : Part I - Developing Countries","2100","I.B.1. Multilateral contributions to:","1160","Grant equivalents","A","Current Prices","2020","2020","USD","US Dollar","6","Millions",,,6342.67,,
"302","United States","1","1 : Part I - Developing Countries","1906","I.A. Memo: Relief food aid","1160","Grant equivalents","A","Current Prices","2020","2020","USD","US Dollar","6","Millions",,,2489.8,,
"12","United Kingdom","1","1 : Part I - Developing Countries","1903","I.A. Memo: ODA channelled through private entities","1160","Grant equivalents","A","Current Prices","2020","2020","USD","US Dollar","6","Millions",,,1608.19,,
"61","Slovenia","1","1 : Part I - Developing Countries","1904","I.A. Memo: ODA channelled through multilateral organisations","1160","Grant equivalents","A","Current Prices","2020","2020","USD","US Dollar","6","Millions",,,2.99,,
"20","Iceland","1","1 : Part I - Developing Countries","1010","I. Official Development Assistance (ODA) (I.A + I.B)","1160","Grant equivalents","D","Constant Prices","2020","2020","USD","US Dollar","6","Millions","2020","2020",57.9,,
"20","Iceland","1","1 : Part I - Developing Countries","1330","   Memo: Projects qualifying as programme-based approaches","1160","Grant equivalents","A","Current Prices","2020","2020","USD","US Dollar","6","Millions",,,2.5,,
"8","Norway","1","1 : Part I - Developing Countries","207","VI.1. Total participation in peacebuilding operations (incl. non-ODA)","1160","Grant equivalents","A","Current Prices","2020","2020","USD","US Dollar","6","Millions",,,11.21,,
"77","Romania","1","1 : Part I - Developing Countries","1904","I.A. Memo: ODA channelled through multilateral organisations","1160","Grant equivalents","D","Constant Prices","2020","2020","USD","US Dollar","6","Millions","2020","2020",6.04,,
"742","Korea","1","1 : Part I - Developing Countries","2000","I.B. Multilateral Official Development Assistance (capital subscriptions are included with grants)","1160","Grant equivalents","A","Current Prices","2020","2020","USD","US Dollar","6","Millions",,,498.58,,
"69","Slovak Republic","1","1 : Part I - Developing Countries","1901","I.A. Memo: Programme-based approaches (PBAs)","1160","Grant equivalents","A","Current Prices","2020","2020","USD","US Dollar","6","Millions",,,1.5,,
"302","United States","1","1 : Part I - Developing Countries","1903","I.A. Memo: ODA channelled through private entities","1160","Grant equivalents","A","Current Prices","2020","2020","USD","US Dollar","6","Millions",,,6522.13,,
"84","Lithuania","1","1 : Part I - Developing Countries","2100","I.B.1. Multilateral contributions to:","1160","Grant equivalents","A","Current Prices","2020","2020","USD","US Dollar","6","Millions",,,60.12,,
"12","United Kingdom","1","1 : Part I - Developing Countries","1906","I.A. Memo: Relief food aid","1160","Grant equivalents","A","Current Prices","2020","2020","USD","US Dollar","6","Millions",,,335.25,,
"11","Switzerland","1","1 : Part I - Developing Countries","1010","I. Official Development Assistance (ODA) (I.A + I.B)","1160","Grant equivalents","D","Constant Prices","2020","2020","USD","US Dollar","6","Millions","2020","2020",3562.86,,
"76","Poland","1","1 : Part I - Developing Countries","1901","I.A. Memo: Programme-based approaches (PBAs)","1160","Grant equivalents","D","Constant Prices","2020","2020","USD","US Dollar","6","Millions","2020","2020",7.43,,
"68","Czech Republic","1","1 : Part I - Developing Countries","1330","   Memo: Projects qualifying as programme-based approaches","1160","Grant equivalents","A","Current Prices","2020","2020","USD","US Dollar","6","Millions",,,9.77,,
"70","Liechtenstein","1","1 : Part I - Developing Countries","2100","I.B.1. Multilateral contributions to:","1160","Grant equivalents","D","Constant Prices","2020","2020","USD","US Dollar","6","Millions","2020","2020",9.12,,
"55","Türkiye","1","1 : Part I - Developing Countries","2000","I.B. Multilateral Official Development Assistance (capital subscriptions are included with grants)","1160","Grant equivalents","D","Constant Prices","2020","2020","USD","US Dollar","6","Millions","2020","2020",90.94,,
"613","Kazakhstan","1","1 : Part I - Developing Countries","1010","I. Official Development Assistance (ODA) (I.A + I.B)","1160","Grant equivalents","D","Constant Prices","2020","2020","USD","US Dollar","6","Millions","2020","2020",37.11,,
"61","Slovenia","1","1 : Part I - Developing Countries","1903","I.A. Memo: ODA channelled through private entities","1160","Grant equivalents","A","Current Prices","2020","2020","USD","US Dollar","6","Millions",,,1.91,,
"20","Iceland","1","1 : Part I - Developing Countries","1903","I.A. Memo: ODA channelled through private entities","1160","Grant equivalents","D","Constant Prices","2020","2020","USD","US Dollar","6","Millions","2020","2020",2.7,,
"301","Canada","1","1 : Part I - Developing Countries","1015","I.A. Bilateral Official Development Assistance by types of aid (1+2+3+4+5+6+7+8+9+10)","1160","Grant equivalents","D","Constant Prices","2020","2020","USD","US Dollar","6","Millions","2020","2020",3894.47,,
"3","Denmark","1","1 : Part I - Developing Countries","1902","I.A. Memo: Free-standing technical co-operation (FTC)","1160","Grant equivalents","A","Current Prices","2020","2020","USD","US Dollar","6","Millions",,,49.66,,
"732","Chinese Taipei","1","1 : Part I - Developing Countries","1010","I. Official Development Assistance (ODA) (I.A + I.B)","1160","Grant equivalents","D","Constant Prices","2020","2020","USD","US Dollar","6","Millions","2020","2020",406.35,,
"50","Spain","1","1 : Part I - Developing Countries","1902","I.A. Memo: Free-standing technical co-operation (FTC)","1160","Grant equivalents","D","Constant Prices","2020","2020","USD","US Dollar","6","Millions","2020","2020",61.56,,
"76","Poland","1","1 : Part I - Developing Countries","1906","I.A. Memo: Relief food aid","1160","Grant equivalents","D","Constant Prices","2020","2020","USD","US Dollar","6","Millions","2020","2020",0.45,,
"20","Iceland","1","1 : Part I - Developing Countries","2100","I.B.1. Multilateral contributions to:","1160","Grant equivalents","D","Constant Prices","2020","2020","USD","US Dollar","6","Millions","2020","2020",11.76,,
"552","Kuwait","1","1 : Part I - Developing Countries","1010","I. Official Development Assistance (ODA) (I.A + I.B)","1160","Grant equivalents","D","Constant Prices","2020","2020","USD","US Dollar","6","Millions","2020","2020",388.38,,
"12","United Kingdom","1","1 : Part I - Developing Countries","207","VI.1. Total participation in peacebuilding operations (incl. non-ODA)","1160","Grant equivalents","A","Current Prices","2020","2020","USD","US Dollar","6","Millions",,,106.02,,
"84","Lithuania","1","1 : Part I - Developing Countries","1903","I.A. Memo: ODA channelled through private entities","1160","Grant equivalents","D","Constant Prices","2020","2020","USD","US Dollar","6","Millions","2020","2020",1.02,,
"301","Canada","1","1 : Part I - Developing Countries","1904","I.A. Memo: ODA channelled through multilateral organisations","1160","Grant equivalents","A","Current Prices","2020","2020","USD","US Dollar","6","Millions",,,1422.03,,
"801","Australia","1","1 : Part I - Developing Countries","1905","I.A. Memo: Post-conflict peacebuilding operations","1160","Grant equivalents","D","Constant Prices","2020","2020","USD","US Dollar","6","Millions","2020","2020",4.33,,
"72","Bulgaria","1","1 : Part I - Developing Countries","2000","I.B. Multilateral Official Development Assistance (capital subscriptions are included with grants)","1160","Grant equivalents","A","Current Prices","2020","2020","USD","US Dollar","6","Millions",,,76.51,,
"69","Slovak Republic","1","1 : Part I - Developing Countries","1903","I.A. Memo: ODA channelled through private entities","1160","Grant equivalents","A","Current Prices","2020","2020","USD","US Dollar","6","Millions",,,4.53,,
"12","United Kingdom","1","1 : Part I - Developing Countries","1330","   Memo: Projects qualifying as programme-based approaches","1160","Grant equivalents","D","Constant Prices","2020","2020","USD","US Dollar","6","Millions","2020","2020",348.13,,
"83","Latvia","1","1 : Part I - Developing Countries","2000","I.B. Multilateral Official Development Assistance (capital subscriptions are included with grants)","1160","Grant equivalents","A","Current Prices","2020","2020","USD","US Dollar","6","Millions",,,35.65,,
"62","Croatia","1","1 : Part I - Developing Countries","2000","I.B. Multilateral Official Development Assistance (capital subscriptions are included with grants)","1160","Grant equivalents","A","Current Prices","2020","2020","USD","US Dollar","6","Millions",,,57.66,,
"8","Norway","1","1 : Part I - Developing Countries","1902","I.A. Memo: Free-standing technical co-operation (FTC)","1160","Grant equivalents","D","Constant Prices","2020","2020","USD","US Dollar","6","Millions","2020","2020",102.17,,
"301","Canada","1","1 : Part I - Developing Countries","1901","I.A. Memo: Programme-based approaches (PBAs)","1160","Grant equivalents","A","Current Prices","2020","2020","USD","US Dollar","6","Millions",,,126.03,,
"77","Romania","1","1 : Part I - Developing Countries","1010","I. Official Development Assistance (ODA) (I.A + I.B)","1160","Grant equivalents","A","Current Prices","2020","2020","USD","US Dollar","6","Millions",,,308.89,,
"801","Australia","1","1 : Part I - Developing Countries","1902","I.A. Memo: Free-standing technical co-operation (FTC)","1160","Grant equivalents","D","Constant Prices","2020","2020","USD","US Dollar","6","Millions","2020","2020",689.64,,
"50","Spain","1","1 : Part I - Developing Countries","1905","I.A. Memo: Post-conflict peacebuilding operations","1160","Grant equivalents","D","Constant Prices","2020","2020","USD","US Dollar","6","Millions","2020","2020",10.31,,
"69","Slovak Republic","1","1 : Part I - Developing Countries","2100","I.B.1. Multilateral contributions to:","1160","Grant equivalents","D","Constant Prices","2020","2020","USD","US Dollar","6","Millions","2020","2020",103.86,,
"11","Switzerland","1","1 : Part I - Developing Countries","1902","I.A. Memo: Free-standing technical co-operation (FTC)","1160","Grant equivalents","A","Current Prices","2020","2020","USD","US Dollar","6","Millions",,,72.75,,
"18","Finland","1","1 : Part I - Developing Countries","207","VI.1. Total participation in peacebuilding operations (incl. non-ODA)","1160","Grant equivalents","D","Constant Prices","2020","2020","USD","US Dollar","6","Millions","2020","2020",7.02,,
"2","Belgium","1","1 : Part I - Developing Countries","1010","I. Official Development Assistance (ODA) (I.A + I.B)","1160","Grant equivalents","A","Current Prices","2020","2020","USD","US Dollar","6","Millions",,,2343.58,,
"22","Luxembourg","1","1 : Part I - Developing Countries","1903","I.A. Memo: ODA channelled through private entities","1160","Grant equivalents","A","Current Prices","2020","2020","USD","US Dollar","6","Millions",,,80.92,,
"820","New Zealand","1","1 : Part I - Developing Countries","2000","I.B. Multilateral Official Development Assistance (capital subscriptions are included with grants)","1160","Grant equivalents","D","Constant Prices","2020","2020","USD","US Dollar","6","Millions","2020","2020",96.33,,
"9","Portugal","1","1 : Part I - Developing Countries","2100","I.B.1. Multilateral contributions to:","1160","Grant equivalents","A","Current Prices","2020","2020","USD","US Dollar","6","Millions",,,253.41,,
"20","Iceland","1","1 : Part I - Developing Countries","2000","I.B. Multilateral Official Development Assistance (capital subscriptions are included with grants)","1160","Grant equivalents","A","Current Prices","2020","2020","USD","US Dollar","6","Millions",,,11.76,,
"576","United Arab Emirates","1","1 : Part I - Developing Countries","2000","I.B. Multilateral Official Development Assistance (capital subscriptions are included with grants)","1160","Grant equivalents","A","Current Prices","2020","2020","USD","US Dollar","6","Millions",,,24.6,,
"20006","Non-DAC Countries, Total","1","1 : Part I - Developing Countries","1905","I.A. Memo: Post-conflict peacebuilding operations","1160","Grant equivalents","D","Constant Prices","2020","2020","USD","US Dollar","6","Millions","2020","2020",0.54,,
"5","Germany","1","1 : Part I - Developing Countries","1904","I.A. Memo: ODA channelled through multilateral organisations","1160","Grant equivalents","A","Current Prices","2020","2020","USD","US Dollar","6","Millions",,,5189.63,,
"69","Slovak Republic","1","1 : Part I - Developing Countries","1901","I.A. Memo: Programme-based approaches (PBAs)","1160","Grant equivalents","D","Constant Prices","2020","2020","USD","US Dollar","6","Millions","2020","2020",1.5,,
"75","Hungary","1","1 : Part I - Developing Countries","1904","I.A. Memo: ODA channelled through multilateral organisations","1160","Grant equivalents","A","Current Prices","2020","2020","USD","US Dollar","6","Millions",,,18.65,,
"70","Liechtenstein","1","1 : Part I - Developing Countries","2000","I.B. Multilateral Official Development Assistance (capital subscriptions are included with grants)","1160","Grant equivalents","A","Current Prices","2020","2020","USD","US Dollar","6","Millions",,,9.12,,
"801","Australia","1","1 : Part I - Developing Countries","207","VI.1. Total participation in peacebuilding operations (incl. non-ODA)","1160","Grant equivalents","D","Constant Prices","2020","2020","USD","US Dollar","6","Millions","2020","2020",114.14,,
"84","Lithuania","1","1 : Part I - Developing Countries","1906","I.A. Memo: Relief food aid","1160","Grant equivalents","A","Current Prices","2020","2020","USD","US Dollar","6","Millions",,,0.03,,
"701","Japan","1","1 : Part I - Developing Countries","1904","I.A. Memo: ODA channelled through multilateral organisations","1160","Grant equivalents","A","Current Prices","2020","2020","USD","US Dollar","6","Millions",,,1745.91,,
"22","Luxembourg","1","1 : Part I - Developing Countries","1015","I.A. Bilateral Official Development Assistance by types of aid (1+2+3+4+5+6+7+8+9+10)","1160","Grant equivalents","D","Constant Prices","2020","2020","USD","US Dollar","6","Millions","2020","2020",306.06,,
"6","Italy","1","1 : Part I - Developing Countries","2000","I.B. Multilateral Official Development Assistance (capital subscriptions are included with grants)","1160","Grant equivalents","D","Constant Prices","2020","2020","USD","US Dollar","6","Millions","2020","2020",3090.14,,
"20","Iceland","1","1 : Part I - Developing Countries","2000","I.B. Multilateral Official Development Assistance (capital subscriptions are included with grants)","1160","Grant equivalents","D","Constant Prices","2020","2020","USD","US Dollar","6","Millions","2020","2020",11.76,,
"3","Denmark","1","1 : Part I - Developing Countries","207","VI.1. Total participation in peacebuilding operations (incl. non-ODA)","1160","Grant equivalents","A","Current Prices","2020","2020","USD","US Dollar","6","Millions",,,4.89,,
"5","Germany","1","1 : Part I - Developing Countries","1904","I.A. Memo: ODA channelled through multilateral organisations","1160","Grant equivalents","D","Constant Prices","2020","2020","USD","US Dollar","6","Millions","2020","2020",5189.63,,
"742","Korea","1","1 : Part I - Developing Countries","1010","I. Official Development Assistance (ODA) (I.A + I.B)","1160","Grant equivalents","A","Current Prices","2020","2020","USD","US Dollar","6","Millions",,,2250.02,,
"11","Switzerland","1","1 : Part I - Developing Countries","1906","I.A. Memo: Relief food aid","1160","Grant equivalents","D","Constant Prices","2020","2020","USD","US Dollar","6","Millions","2020","2020",75.71,,
"4","France","1","1 : Part I - Developing Countries","1902","I.A. Memo: Free-standing technical co-operation (FTC)","1160","Grant equivalents","D","Constant Prices","2020","2020","USD","US Dollar","6","Millions","2020","2020",1826.81,,
"50","Spain","1","1 : Part I - Developing Countries","1903","I.A. Memo: ODA channelled through private entities","1160","Grant equivalents","D","Constant Prices","2020","2020","USD","US Dollar","6","Millions","2020","2020",575.23,,
"9","Portugal","1","1 : Part I - Developing Countries","1015","I.A. Bilateral Official Development Assistance by types of aid (1+2+3+4+5+6+7+8+9+10)","1160","Grant equivalents","A","Current Prices","2020","2020","USD","US Dollar","6","Millions",,,159.57,,
"7","Netherlands","1","1 : Part I - Developing Countries","1901","I.A. Memo: Programme-based approaches (PBAs)","1160","Grant equivalents","D","Constant Prices","2020","2020","USD","US Dollar","6","Millions","2020","2020",1252.56,,
"576","United Arab Emirates","1","1 : Part I - Developing Countries","2000","I.B. Multilateral Official Development Assistance (capital subscriptions are included with grants)","1160","Grant equivalents","D","Constant Prices","2020","2020","USD","US Dollar","6","Millions","2020","2020",24.6,,
"61","Slovenia","1","1 : Part I - Developing Countries","1901","I.A. Memo: Programme-based approaches (PBAs)","1160","Grant equivalents","A","Current Prices","2020","2020","USD","US Dollar","6","Millions",,,-0.09,,
"50","Spain","1","1 : Part I - Developing Countries","2000","I.B. Multilateral Official Development Assistance (capital subscriptions are included with grants)","1160","Grant equivalents","A","Current Prices","2020","2020","USD","US Dollar","6","Millions",,,2003.35,,
"3","Denmark","1","1 : Part I - Developing Countries","1906","I.A. Memo: Relief food aid","1160","Grant equivalents","D","Constant Prices","2020","2020","USD","US Dollar","6","Millions","2020","2020",34.94,,
"69","Slovak Republic","1","1 : Part I - Developing Countries","1904","I.A. Memo: ODA channelled through multilateral organisations","1160","Grant equivalents","D","Constant Prices","2020","2020","USD","US Dollar","6","Millions","2020","2020",3.71,,
"18","Finland","1","1 : Part I - Developing Countries","1905","I.A. Memo: Post-conflict peacebuilding operations","1160","Grant equivalents","A","Current Prices","2020","2020","USD","US Dollar","6","Millions",,,3.29,,
"18","Finland","1","1 : Part I - Developing Countries","1902","I.A. Memo: Free-standing technical co-operation (FTC)","1160","Grant equivalents","A","Current Prices","2020","2020","USD","US Dollar","6","Millions",,,81.83,,
"68","Czech Republic","1","1 : Part I - Developing Countries","207","VI.1. Total participation in peacebuilding operations (incl. non-ODA)","1160","Grant equivalents","D","Constant Prices","2020","2020","USD","US Dollar","6","Millions","2020","2020",1.74,,
"801","Australia","1","1 : Part I - Developing Countries","2000","I.B. Multilateral Official Development Assistance (capital subscriptions are included with grants)","1160","Grant equivalents","A","Current Prices","2020","2020","USD","US Dollar","6","Millions",,,549.81,,
"77","Romania","1","1 : Part I - Developing Countries","1015","I.A. Bilateral Official Development Assistance by types of aid (1+2+3+4+5+6+7+8+9+10)","1160","Grant equivalents","D","Constant Prices","2020","2020","USD","US Dollar","6","Millions","2020","2020",75.3,,
"6","Italy","1","1 : Part I - Developing Countries","1330","   Memo: Projects qualifying as programme-based approaches","1160","Grant equivalents","A","Current Prices","2020","2020","USD","US Dollar","6","Millions",,,37.17,,
"11","Switzerland","1","1 : Part I - Developing Countries","1903","I.A. Memo: ODA channelled through private entities","1160","Grant equivalents","D","Constant Prices","2020","2020","USD","US Dollar","6","Millions","2020","2020",690.94,,
"3","Denmark","1","1 : Part I - Developing Countries","2000","I.B. Multilateral Official Development Assistance (capital subscriptions are included with grants)","1160","Grant equivalents","D","Constant Prices","2020","2020","USD","US Dollar","6","Millions","2020","2020",953.52,,
"77","Romania","1","1 : Part I - Developing Countries","2100","I.B.1. Multilateral contributions to:","1160","Grant equivalents","A","Current Prices","2020","2020","USD","US Dollar","6","Millions",,,233.59,,
"4","France","1","1 : Part I - Developing Countries","1902","I.A. Memo: Free-standing technical co-operation (FTC)","1160","Grant equivalents","A","Current Prices","2020","2020","USD","US Dollar","6","Millions",,,1826.81,,
"82","Estonia","1","1 : Part I - Developing Countries","1904","I.A. Memo: ODA channelled through multilateral organisations","1160","Grant equivalents","A","Current Prices","2020","2020","USD","US Dollar","6","Millions",,,5.13,,
"820","New Zealand","1","1 : Part I - Developing Countries","1010","I. Official Development Assistance (ODA) (I.A + I.B)","1160","Grant equivalents","A","Current Prices","2020","2020","USD","US Dollar","6","Millions",,,529.74,,
"70","Liechtenstein","1","1 : Part I - Developing Countries","1010","I. Official Development Assistance (ODA) (I.A + I.B)","1160","Grant equivalents","D","Constant Prices","2020","2020","USD","US Dollar","6","Millions","2020","2020",28.03,,
"22","Luxembourg","1","1 : Part I - Developing Countries","2100","I.B.1. Multilateral contributions to:","1160","Grant equivalents","A","Current Prices","2020","2020","USD","US Dollar","6","Millions",,,146.27,,
"611","Azerbaijan","1","1 : Part I - Developing Countries","1902","I.A. Memo: Free-standing technical co-operation (FTC)","1160","Grant equivalents","A","Current Prices","2020","2020","USD","US Dollar","6","Millions",,,5.58,,
"5","Germany","1","1 : Part I - Developing Countries","1015","I.A. Bilateral Official Development Assistance by types of aid (1+2+3+4+5+6+7+8+9+10)","1160","Grant equivalents","A","Current Prices","2020","2020","USD","US Dollar","6","Millions",,,22116.63,,
"55","Türkiye","1","1 : Part I - Developing Countries","1906","I.A. Memo: Relief food aid","1160","Grant equivalents","A","Current Prices","2020","2020","USD","US Dollar","6","Millions",,,2244.27,,
"9","Portugal","1","1 : Part I - Developing Countries","1901","I.A. Memo: Programme-based approaches (PBAs)","1160","Grant equivalents","A","Current Prices","2020","2020","USD","US Dollar","6","Millions",,,25.83,,
"20001","DAC Countries, Total","1","1 : Part I - Developing Countries","1904","I.A. Memo: ODA channelled through multilateral organisations","1160","Grant equivalents","D","Constant Prices","2020","2020","USD","US Dollar","6","Millions","2020","2020",27158.24,,
"8","Norway","1","1 : Part I - Developing Countries","1010","I. Official Development Assistance (ODA) (I.A + I.B)","1160","Grant equivalents","D","Constant Prices","2020","2020","USD","US Dollar","6","Millions","2020","2020",4195.69,,
"68","Czech Republic","1","1 : Part I - Developing Countries","1902","I.A. Memo: Free-standing technical co-operation (FTC)","1160","Grant equivalents","D","Constant Prices","2020","2020","USD","US Dollar","6","Millions","2020","2020",10.32,,
"50","Spain","1","1 : Part I - Developing Countries","1903","I.A. Memo: ODA channelled through private entities","1160","Grant equivalents","A","Current Prices","2020","2020","USD","US Dollar","6","Millions",,,575.23,,
"61","Slovenia","1","1 : Part I - Developing Countries","1015","I.A. Bilateral Official Development Assistance by types of aid (1+2+3+4+5+6+7+8+9+10)","1160","Grant equivalents","A","Current Prices","2020","2020","USD","US Dollar","6","Millions",,,30.2,,
"6","Italy","1","1 : Part I - Developing Countries","1330","   Memo: Projects qualifying as programme-based approaches","1160","Grant equivalents","D","Constant Prices","2020","2020","USD","US Dollar","6","Millions","2020","2020",37.17,,
"18","Finland","1","1 : Part I - Developing Countries","207","VI.1. Total participation in peacebuilding operations (incl. non-ODA)","1160","Grant equivalents","A","Current Prices","2020","2020","USD","US Dollar","6","Millions",,,7.02,,
"55","Türkiye","1","1 : Part I - Developing Countries","2100","I.B.1. Multilateral contributions to:","1160","Grant equivalents","A","Current Prices","2020","2020","USD","US Dollar","6","Millions",,,90.94,,
"6","Italy","1","1 : Part I - Developing Countries","2000","I.B. Multilateral Official Development Assistance (capital subscriptions are included with grants)","1160","Grant equivalents","A","Current Prices","2020","2020","USD","US Dollar","6","Millions",,,3090.14,,
"3","Denmark","1","1 : Part I - Developing Countries","1010","I. Official Development Assistance (ODA) (I.A + I.B)","1160","Grant equivalents","A","Current Prices","2020","2020","USD","US Dollar","6","Millions",,,2651.54,,
"50","Spain","1","1 : Part I - Developing Countries","1010","I. Official Development Assistance (ODA) (I.A + I.B)","1160","Grant equivalents","D","Constant Prices","2020","2020","USD","US Dollar","6","Millions","2020","2020",2987.04,,
"50","Spain","1","1 : Part I - Developing Countries","1330","   Memo: Projects qualifying as programme-based approaches","1160","Grant equivalents","A","Current Prices","2020","2020","USD","US Dollar","6","Millions",,,15.82,,
"20","Iceland","1","1 : Part I - Developing Countries","1330","   Memo: Projects qualifying as programme-based approaches","1160","Grant equivalents","D","Constant Prices","2020","2020","USD","US Dollar","6","Millions","2020","2020",2.5,,
"68","Czech Republic","1","1 : Part I - Developing Countries","2000","I.B. Multilateral Official Development Assistance (capital subscriptions are included with grants)","1160","Grant equivalents","D","Constant Prices","2020","2020","USD","US Dollar","6","Millions","2020","2020",226.44,,
"12","United Kingdom","1","1 : Part I - Developing Countries","1906","I.A. Memo: Relief food aid","1160","Grant equivalents","D","Constant Prices","2020","2020","USD","US Dollar","6","Millions","2020","2020",335.25,,
"742","Korea","1","1 : Part I - Developing Countries","1330","   Memo: Projects qualifying as programme-based approaches","1160","Grant equivalents","D","Constant Prices","2020","2020","USD","US Dollar","6","Millions","2020","2020",8.73,,
"69","Slovak Republic","1","1 : Part I - Developing Countries","1015","I.A. Bilateral Official Development Assistance by types of aid (1+2+3+4+5+6+7+8+9+10)","1160","Grant equivalents","A","Current Prices","2020","2020","USD","US Dollar","6","Millions",,,37.35,,
"742","Korea","1","1 : Part I - Developing Countries","207","VI.1. Total participation in peacebuilding operations (incl. non-ODA)","1160","Grant equivalents","A","Current Prices","2020","2020","USD","US Dollar","6","Millions",,,20.62,,
"4","France","1","1 : Part I - Developing Countries","1905","I.A. Memo: Post-conflict peacebuilding operations","1160","Grant equivalents","A","Current Prices","2020","2020","USD","US Dollar","6","Millions",,,1.34,,
"613","Kazakhstan","1","1 : Part I - Developing Countries","2100","I.B.1. Multilateral contributions to:","1160","Grant equivalents","D","Constant Prices","2020","2020","USD","US Dollar","6","Millions","2020","2020",6.93,,
"820","New Zealand","1","1 : Part I - Developing Countries","2000","I.B. Multilateral Official Development Assistance (capital subscriptions are included with grants)","1160","Grant equivalents","A","Current Prices","2020","2020","USD","US Dollar","6","Millions",,,96.33,,
"76","Poland","1","1 : Part I - Developing Countries","1015","I.A. Bilateral Official Development Assistance by types of aid (1+2+3+4+5+6+7+8+9+10)","1160","Grant equivalents","D","Constant Prices","2020","2020","USD","US Dollar","6","Millions","2020","2020",225.08,,
"7","Netherlands","1","1 : Part I - Developing Countries","2100","I.B.1. Multilateral contributions to:","1160","Grant equivalents","D","Constant Prices","2020","2020","USD","US Dollar","6","Millions","2020","2020",1666.3,,
"801","Australia","1","1 : Part I - Developing Countries","1010","I. Official Development Assistance (ODA) (I.A + I.B)","1160","Grant equivalents","D","Constant Prices","2020","2020","USD","US Dollar","6","Millions","2020","2020",2868.76,,
"11","Switzerland","1","1 : Part I - Developing Countries","1010","I. Official Development Assistance (ODA) (I.A + I.B)","1160","Grant equivalents","A","Current Prices","2020","2020","USD","US Dollar","6","Millions",,,3562.86,,
"6","Italy","1","1 : Part I - Developing Countries","1010","I. Official Development Assistance (ODA) (I.A + I.B)","1160","Grant equivalents","D","Constant Prices","2020","2020","USD","US Dollar","6","Millions","2020","2020",4248.38,,
"22","Luxembourg","1","1 : Part I - Developing Countries","2100","I.B.1. Multilateral contributions to:","1160","Grant equivalents","D","Constant Prices","2020","2020","USD","US Dollar","6","Millions","2020","2020",146.27,,
"302","United States","1","1 : Part I - Developing Countries","1906","I.A. Memo: Relief food aid","1160","Grant equivalents","D","Constant Prices","2020","2020","USD","US Dollar","6","Millions","2020","2020",2489.8,,
"8","Norway","1","1 : Part I - Developing Countries","2000","I.B. Multilateral Official Development Assistance (capital subscriptions are included with grants)","1160","Grant equivalents","A","Current Prices","2020","2020","USD","US Dollar","6","Millions",,,1079.25,,
"302","United States","1","1 : Part I - Developing Countries","2100","I.B.1. Multilateral contributions to:","1160","Grant equivalents","D","Constant Prices","2020","2020","USD","US Dollar","6","Millions","2020","2020",5724.09,,
"3","Denmark","1","1 : Part I - Developing Countries","1903","I.A. Memo: ODA channelled through private entities","1160","Grant equivalents","D","Constant Prices","2020","2020","USD","US Dollar","6","Millions","2020","2020",439.36,,
"76","Poland","1","1 : Part I - Developing Countries","2100","I.B.1. Multilateral contributions to:","1160","Grant equivalents","A","Current Prices","2020","2020","USD","US Dollar","6","Millions",,,604.17,,
"2","Belgium","1","1 : Part I - Developing Countries","1903","I.A. Memo: ODA channelled through private entities","1160","Grant equivalents","D","Constant Prices","2020","2020","USD","US Dollar","6","Millions","2020","2020",83.82,,
"83","Latvia","1","1 : Part I - Developing Countries","1902","I.A. Memo: Free-standing technical co-operation (FTC)","1160","Grant equivalents","D","Constant Prices","2020","2020","USD","US Dollar","6","Millions","2020","2020",1.91,,
